translation,importance
"{'en': 'Radio Button', 'cy': 'heading"", ""paragraphtable"", ""combo boxstructural navigation'}",0.0
"{'en': 'Tim Jansen', 'cy': 'Cylchfa amser:'}",0.0
"{'en': 'Quang Nam', 'cy': 'vietnam. kgm'}",0.0
"{'en': 'Python', 'cy': 'Python'}",0.0
"{'en': 'Port Said', 'cy': 'Port Said'}",0.0
"{'en': 'Spokane', 'cy': 'Spokane'}",0.0
"{'en': 'Uppsala', 'cy': 'Uppsala'}",0.0
"{'en': 'Mariehamn', 'cy': 'Morbihanusa. kgm'}",0.0
"{'en': 'Oran', 'cy': 'Iranafrica. kgm'}",0.0
"{'en': 'Kwekwe', 'cy': 'Swedenbrazil. kgm'}",0.0
"{'en': 'Moving Failed', 'cy': 'Methodd y gosod.'}",0.0
"{'en': 'Game paused', 'cy': ""Mae'r gêm wedi ei seibio""}",0.0
"{'en': 'Ami', 'cy': 'Amami'}",0.0
"{'en': 'MODULES', 'cy': 'MODYLAU'}",0.0
"{'en': 'Grand Total', 'cy': 'Prif Gyfanswm'}",0.0
"{'en': 'Select Driver', 'cy': 'Dewiswch Gyrrydd'}",0.0
"{'en': 'Nuevo León', 'cy': 'Nuevo Laredo'}",0.0
"{'en': 'Shift', 'cy': 'Shift'}",0.0
"{'en': 'Kiruna', 'cy': 'Kiruna'}",0.0
"{'en': 'Palau', 'cy': 'Paufrance. kgm'}",0.0
"{'en': 'Gilmer', 'cy': 'Gilmer'}",0.0
"{'en': 'Install again', 'cy': 'Arsefydlu'}",0.0
"{'en': 'Dnipro', 'cy': 'ukraine. kgm'}",0.0
"{'en': 'Skip forward', 'cy': 'Neidio ymlaen'}",0.0
"{'en': 'Robinson', 'cy': 'Robinson'}",0.0
"{'en': 'Mailer', 'cy': 'Ebostiwr'}",0.0
"{'en': 'East Amazonas', 'cy': 'Pastaza/Río AmazonasBrasília TimeBrazil'}",0.0
"{'en': 'Guernsey', 'cy': 'Guernsey'}",0.0
"{'en': 'Hamus', 'cy': 'Seibio (Pause) Ethiopian weekday 5 - LongDayName'}",0.0
"{'en': 'New', 'cy': 'Newydd'}",0.0
"{'en': 'Zoom Out', 'cy': 'Crebachu'}",0.0
"{'en': 'Fort Dodge', 'cy': 'Fort Dodge'}",0.0
"{'en': 'Bengali', 'cy': 'Belarwsiaidd'}",0.0
"{'en': 'Special', 'cy': 'Arbennig'}",0.0
"{'en': 'New Appointment', 'cy': 'Apwyntiad Newydd'}",0.0
"{'en': 'khaki', 'cy': 'cacicolor'}",0.0
"{'en': 'Cognac', 'cy': 'Cognac'}",0.0
"{'en': 'Sliač', 'cy': 'Sliač'}",0.0
"{'en': 'Bloomington', 'cy': 'Bloomington'}",0.0
"{'en': 'Paste', 'cy': '_Gludo'}",0.0
"{'en': 'Angeles', 'cy': 'Los Angeles'}",0.0
"{'en': 'Plait', 'cy': 'Plethu'}",0.0
"{'en': 'Pori', 'cy': 'PoriCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'French Guiana', 'cy': 'Guyane Ffrengig'}",0.0
"{'en': 'Kazakh', 'cy': 'KazakhName'}",0.0
"{'en': 'Editing', 'cy': 'Golygu'}",0.0
"{'en': 'Southend', 'cy': 'Southend'}",0.0
"{'en': 'Little Rock', 'cy': 'Little Rock AFB'}",0.0
"{'en': 'Human Players', 'cy': 'Chwaraewyr Dynol'}",0.0
"{'en': 'Sabirabad', 'cy': 'Sawdi- Arabiaeurope. kgm'}",0.0
"{'en': 'Edit Location', 'cy': 'Golygu Lleoliad'}",0.0
"{'en': 'Current Player', 'cy': 'Chwaraewyr Dynol'}",0.0
"{'en': 'Norway', 'cy': 'NorwyStencils'}",0.0
"{'en': 'Cedi', 'cy': 'Sedi'}",0.0
"{'en': 'Inner Mongolia', 'cy': 'Mongolia Mewnol'}",0.0
"{'en': 'Boca Raton', 'cy': 'Boca Raton'}",0.0
"{'en': 'Chinese Traditional', 'cy': 'Tsieinëeg Draddodiadol'}",0.0
"{'en': 'Rainbow', 'cy': 'Rhes'}",0.0
"{'en': 'Unstable', 'cy': 'Ansefydlog'}",0.0
"{'en': 'Durham', 'cy': 'Durham'}",0.0
"{'en': 'Lille', 'cy': 'Lille'}",0.0
"{'en': 'Greensboro', 'cy': 'GreensboroCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'MODULE', 'cy': 'MODIWL'}",0.0
"{'en': 'Urbana', 'cy': 'UrbanaCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Kashi', 'cy': 'Kashi昆明'}",0.0
"{'en': 'Due', 'cy': 'Amser Disgwyl'}",0.0
"{'en': 'Hopkinsville', 'cy': 'HopkinsvilleCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Puerto Rico', 'cy': 'Puerto Rico'}",0.0
"{'en': 'Blank Signature', 'cy': 'Llofnod Gwag'}",0.0
"{'en': 'FLAC', 'cy': 'FLAC'}",0.0
"{'en': 'Download Started', 'cy': 'Rheolydd LawrlwythoComment'}",0.0
"{'en': 'Descending', 'cy': 'Disgynnol'}",0.0
"{'en': 'Phoenix', 'cy': 'Phoenix'}",0.0
"{'en': 'Montana', 'cy': 'Montana'}",0.0
"{'en': 'Montpellier', 'cy': 'Montpellier'}",0.0
"{'en': 'Neddy Harbour', 'cy': 'Bernard Harbour'}",0.0
"{'en': 'Debugger', 'cy': 'DogfenniaethName'}",0.0
"{'en': 'Ankarena', 'cy': 'Ankara/Esenboga'}",0.0
"{'en': 'Diamond Bar', 'cy': 'Diamond BarCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'width', 'cy': 'lled'}",0.0
"{'en': 'Completed', 'cy': 'CyflawnwydSTART (Due DUE)'}",0.0
"{'en': 'Campo Grande', 'cy': 'Campo Grande'}",0.0
"{'en': 'Required Participant', 'cy': 'Cyfranogwyr Angenrheidiol'}",0.0
"{'en': 'Prince Albert', 'cy': 'Prince Albert'}",0.0
"{'en': 'Guangzhou', 'cy': 'Guangzhou'}",0.0
"{'en': 'Trieste', 'cy': 'Triesteitalyprovince. kgm'}",0.0
"{'en': 'Shawnee', 'cy': 'ShawneeCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Red', 'cy': 'Cochcolor'}",0.0
"{'en': 'Saint Helena', 'cy': 'Saint Helena'}",0.0
"{'en': 'Imperial', 'cy': 'Imperial'}",0.0
"{'en': 'Arcata', 'cy': 'Arcata'}",0.0
"{'en': 'Guam', 'cy': 'Guam'}",0.0
"{'en': 'No', 'cy': 'Nage'}",0.0
"{'en': 'Shenzhen', 'cy': 'Shenzhen太原'}",0.0
"{'en': 'Prompt Type', 'cy': 'Neges bromptio'}",0.0
"{'en': 'Culpeper', 'cy': 'Culpeper'}",0.0
"{'en': 'Nauru', 'cy': 'Nauru'}",0.0
"{'en': 'Seoul', 'cy': 'Seoul'}",0.0
"{'en': 'Bakersfield', 'cy': 'Bakersfield'}",0.0
"{'en': 'Mataró', 'cy': 'Materafrance. kgm'}",0.0
"{'en': 'Rieti', 'cy': 'Rieti'}",0.0
"{'en': 'Rovaniemi', 'cy': 'Roraimaeurope. kgm'}",0.0
"{'en': 'Global', 'cy': 'Eang'}",0.0
"{'en': 'Houston', 'cy': 'Houston'}",0.0
"{'en': 'Corvallis', 'cy': 'Corvallis'}",0.0
"{'en': 'Los Alamos', 'cy': 'Los Alamos'}",0.0
"{'en': 'Burbank', 'cy': 'Burbank'}",0.0
"{'en': 'Very Large', 'cy': 'Mawr Iawn'}",0.0
"{'en': 'South Bend', 'cy': 'South Bend'}",0.0
"{'en': 'Mansfield', 'cy': 'Mansfield'}",0.0
"{'en': 'Canada', 'cy': 'CanadaName'}",0.0
"{'en': 'Spreadsheet', 'cy': 'Taenlen'}",0.0
"{'en': 'Santo Domingo', 'cy': 'Sto. Domingo'}",0.0
"{'en': 'Nauru', 'cy': 'NauruName'}",0.0
"{'en': 'Ghana', 'cy': 'Ghana'}",0.0
"{'en': 'Baker Lake', 'cy': 'Baker Lake'}",0.0
"{'en': 'Saturday', 'cy': 'Sadwrnfull weekday name'}",0.0
"{'en': 'Excite', 'cy': 'ExciteQuery'}",0.0
"{'en': 'Haiti', 'cy': 'Haiti'}",0.0
"{'en': 'Ogallala', 'cy': 'Ogallala'}",0.0
"{'en': 'Spencer', 'cy': 'Spencer'}",0.0
"{'en': 'Synchronize', 'cy': 'Cydweddu'}",0.0
"{'en': 'Menger', 'cy': 'Menger'}",0.0
"{'en': 'Pendleton', 'cy': 'Pendleton'}",0.0
"{'en': 'Left', 'cy': 'Chwith'}",0.0
"{'en': 'Port Colborne', 'cy': 'Port Colborne'}",0.0
"{'en': 'Down', 'cy': 'I Lawr'}",0.0
"{'en': 'Chittagong', 'cy': 'Chittagong Patengaঢাকা'}",0.0
"{'en': 'Reinstalling', 'cy': 'Sefydlu'}",0.0
"{'en': 'Draw Indicator', 'cy': 'Arlunio Dangosydd'}",0.0
"{'en': 'Travel', 'cy': 'Teithioincidence category'}",0.0
"{'en': 'Iraq', 'cy': 'Irac'}",0.0
"{'en': 'Bonn', 'cy': 'Bonnard'}",0.0
"{'en': 'Cape Canaveral', 'cy': 'Cape Canaveral'}",0.0
"{'en': 'Spain', 'cy': 'Sbaen'}",0.0
"{'en': 'No sounds', 'cy': 'Atal sain'}",0.0
"{'en': 'Remove', 'cy': 'Tynnu'}",0.0
"{'en': 'Cancel', 'cy': '@ action: button'}",0.0
"{'en': 'Start Date', 'cy': 'Dyddiad Dechrau'}",0.0
"{'en': 'Baton Rouge', 'cy': 'Baton Rouge'}",0.0
"{'en': 'McMinnville', 'cy': 'McMinnville'}",0.0
"{'en': 'Kashoji', 'cy': 'Kashi'}",0.0
"{'en': 'Virgo A', 'cy': 'Virgo Aobject name (optional)'}",0.0
"{'en': 'Le Puy', 'cy': 'Le Puy'}",0.0
"{'en': 'Braunschweig', 'cy': 'Braunschweig'}",0.0
"{'en': 'Konya', 'cy': 'Konya'}",0.0
"{'en': 'Ramstein', 'cy': 'RamsteinCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Default View', 'cy': 'Golwg Rhagosodedig'}",0.0
"{'en': 'Steamboat Springs', 'cy': 'Steamboat Springs'}",0.0
"{'en': 'Braille Patterns', 'cy': '& # 160; BrailleKCharselect unicode block name'}",0.0
"{'en': 'Harlingen', 'cy': 'Harlingen'}",0.0
"{'en': 'Yamaguchi', 'cy': 'Yamaguchi Ube'}",0.0
"{'en': 'Gustavus', 'cy': 'Gustavus'}",0.0
"{'en': 'Meeting Cancelation', 'cy': 'Canslo Cyfarfod'}",0.0
"{'en': 'Super', 'cy': 'Super'}",0.0
"{'en': 'Hebrew', 'cy': 'Hebraeg'}",0.0
"{'en': 'North Adams', 'cy': 'North Adams'}",0.0
"{'en': 'Saskatoon', 'cy': 'Saskatoon'}",0.0
"{'en': 'Santa Cruz', 'cy': 'Santa Cruz'}",0.0
"{'en': 'Bulgaria', 'cy': 'Bwlgaria'}",0.0
"{'en': 'Euclid', 'cy': 'EuclidCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Golden', 'cy': 'Golden'}",0.0
"{'en': 'Connect', 'cy': '& Lled y llinell:'}",0.0
"{'en': 'All related', 'cy': ""Pob un sy'n perthyn""}",0.0
"{'en': 'Iowa City', 'cy': 'Iowa City'}",0.0
"{'en': 'Empty', 'cy': 'Gwag'}",0.0
"{'en': 'Decimal', 'cy': 'Degol'}",0.0
"{'en': 'Overcast', 'cy': 'Cymylogsky conditions'}",0.0
"{'en': 'Redmond', 'cy': 'Redmond'}",0.0
"{'en': 'Disk Load', 'cy': 'Llwyth Disg'}",0.0
"{'en': 'preceding', 'cy': 'blaenorol'}",0.0
"{'en': 'minimize', 'cy': 'Dad_leihau'}",0.0
"{'en': 'Builtin Variable', 'cy': 'Gwerthoedd Sylfaenol'}",0.0
"{'en': 'Charge', 'cy': 'Gwefr'}",0.0
"{'en': 'Ryazan', 'cy': 'Henanafrica. kgm'}",0.0
"{'en': 'kcmtodosummary', 'cy': 'Crynodeb Kyswllt'}",0.0
"{'en': 'Redwood Falls', 'cy': 'Redwood FallsCity in Minnesota, United States'}",0.0
"{'en': 'Toolbar Style', 'cy': '_Arddull Bar Offer'}",0.0
"{'en': 'Kitakyushu', 'cy': 'Kitakyushu'}",0.0
"{'en': 'Fiji Dollar', 'cy': 'Doler Ffiji'}",0.0
"{'en': 'Meadville', 'cy': 'Meadville'}",0.0
"{'en': 'Other Tabs', 'cy': 'Cau Tabiau & Eraill'}",0.0
"{'en': 'Retalhuleu', 'cy': 'Retalhuleun'}",0.0
"{'en': 'Penn Yan', 'cy': 'Penn Yan'}",0.0
"{'en': 'Downgrade', 'cy': ""Wedi'i Lawrlwytho""}",0.0
"{'en': 'Waiting', 'cy': 'Aros'}",0.0
"{'en': 'Installing', 'cy': 'Sefydlu'}",0.0
"{'en': 'Iquitos', 'cy': 'Iquitos'}",0.0
"{'en': 'Shanghai', 'cy': 'Shanghai'}",0.0
"{'en': 'Eastern Time', 'cy': 'Eastern Time'}",0.0
"{'en': 'Amman', 'cy': 'AmmanCity name (optional, probably does not need a translation)'}",0.0
"{'en': 'Eastern Kazakhstan', 'cy': 'Casachstan'}",0.0
"{'en': 'Beverly', 'cy': 'Beverly'}",0.0
"{'en': 'Wainwright', 'cy': 'Wainwright'}",0.0
"{'en': 'Atlantic', 'cy': 'Atlantic'}",0.0
"{'en': 'Venezuela', 'cy': 'Fenesuela'}",0.0
